symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
LAUSDT,240,-1,0.5911,0.3124,0.4434,0.354700,0.060000,0.025000,0.045929,0.072173,0.4167,0.7655,0.4305,0.8166,0.6549,0.6500,1.0000,0.8124,0.3124,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8426,D,0.5911,0.5272,0.6574,0.137263,0.4305,0.1310,9.85,0.032806,1.0000,0.8160,1,1,1,1.0,3.0,0.033903,0.072174,0.059487,14
KITEUSDT,240,-1,0.5678,0.2481,0.4017,0.079460,0.060000,0.037039,0.069140,0.108649,0.6173,1.1523,0.4067,0.7577,0.7371,0.6500,1.0000,0.7481,0.2481,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8403,D,0.5678,0.5368,0.5518,0.139447,0.4067,0.1536,9.46,0.049386,1.0000,0.8055,0,0,0,0.0,-1.0,-0.060000,0.018248,0.073370,3
HYPEUSDT,240,-1,0.5686,0.2231,0.3550,28.631001,0.060000,0.027780,0.051855,0.081487,0.4630,0.8643,0.3974,0.9005,0.5750,0.6500,1.0000,0.7231,0.2231,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8135,D,0.5686,0.4414,0.6912,0.180748,0.3974,0.1319,9.48,0.037040,1.0000,0.8059,1,0,0,1.0,1.0,0.019746,0.041913,0.005903,3
LAUSDT,240,-1,0.5755,0.4712,0.5944,0.354800,0.060000,0.025000,0.045000,0.069790,0.4167,0.7500,0.4893,0.5830,0.6615,0.6500,1.0000,0.9712,0.4712,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8836,D,0.5755,0.8394,0.7397,0.068473,0.4893,0.1232,9.59,0.031723,1.0000,0.8090,1,1,1,1.0,3.0,0.033479,0.072435,0.059188,13
HYPEUSDT,240,-1,0.5617,0.3775,0.5187,28.302000,0.060000,0.028548,0.053290,0.083742,0.4758,0.8882,0.4546,0.9084,0.5739,0.6500,1.0000,0.8775,0.3775,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8232,D,0.5617,0.5005,0.7922,0.166344,0.4546,0.1412,9.36,0.038065,1.0000,0.8028,1,0,0,1.0,1.0,0.020284,0.029044,0.017596,2
KITEUSDT,240,-1,0.5666,0.1386,0.2696,0.082570,0.060000,0.036167,0.067512,0.106091,0.6028,1.1252,0.3661,0.8923,0.7486,0.6500,1.0000,0.6386,0.1386,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8015,D,0.5666,0.4103,0.4891,0.192472,0.3661,0.1310,9.44,0.048223,1.0000,0.8050,1,0,0,1.0,1.0,0.025617,0.040935,0.045053,6
MEUSDT,240,-1,0.5599,0.1804,0.3049,0.309400,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.3816,0.8973,0.6161,0.6500,1.0000,0.6804,0.1804,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7942,D,0.5599,0.4253,0.6194,0.182719,0.3816,0.1244,9.33,0.021467,1.0000,0.8020,0,0,0,0.0,-1.0,-0.060000,0.001293,0.070136,1
IPUSDT,240,-1,0.5844,0.1930,0.3416,2.098000,0.060000,0.025452,0.047510,0.074659,0.4242,0.7918,0.3863,0.8718,0.7647,0.6500,1.0000,0.6930,0.1930,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8085,D,0.5844,0.4431,0.5051,0.180668,0.3863,0.1487,9.74,0.033936,1.0000,0.8130,0,0,0,0.0,-1.0,-0.060000,0.001430,0.082936,2
HYPEUSDT,240,-1,0.5755,0.3049,0.4559,28.531000,0.060000,0.038555,0.052232,0.082079,0.6426,0.8705,0.4277,0.9073,0.7885,0.6500,1.0000,0.8049,0.3049,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8308,D,0.5755,0.4714,0.5425,0.178356,0.4277,0.1510,9.59,0.037309,1.0000,0.8090,1,1,0,1.0,2.0,0.041194,0.058498,0.050962,13
GPSUSDT,240,-1,0.5671,0.1099,0.2226,0.006143,0.060000,0.025000,0.045000,0.065419,0.4167,0.7500,0.3555,0.8630,0.8587,0.6500,1.0000,0.6099,0.1099,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7803,D,0.5671,0.4120,0.4140,0.207103,0.3555,0.1127,9.45,0.029736,1.0000,0.8052,1,1,0,1.0,2.0,0.028903,0.074068,0.020511,8
ALLOUSDT,240,1,0.5626,1.0000,0.0000,0.161100,0.060000,0.092179,0.114354,0.179699,1.5363,1.9059,0.6852,0.8682,0.8501,0.3500,1.0000,0.6000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8918,D,0.5626,0.7892,0.8060,0.207984,0.3500,1.0000,9.38,0.081681,1.0000,0.8032,0,0,0,0.0,-1.0,-0.060000,0.019863,0.064556,5
DYDXUSDT,240,-1,0.5846,0.3321,0.4801,0.194000,0.060000,0.030024,0.056044,0.088070,0.5004,0.9341,0.4378,0.9131,0.7813,0.6500,1.0000,0.8321,0.3321,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8192,D,0.5846,0.4795,0.5604,0.175476,0.4378,0.1480,9.74,0.040032,1.0000,0.8131,0,0,0,0.0,-1.0,-0.060000,0.000000,0.061856,1
HYPEUSDT,240,-1,0.5910,0.3248,0.4737,29.066999,0.060000,0.056284,0.058284,0.080509,0.9381,0.9714,0.4351,0.8960,0.8578,0.6500,1.0000,0.8248,0.3248,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8528,D,0.5910,0.4856,0.5073,0.184130,0.4351,0.1489,9.85,0.036595,1.0000,0.8159,1,1,0,1.0,2.0,0.056589,0.075859,0.031582,12
ALLOUSDT,240,1,0.6002,1.0000,0.0000,0.161300,0.060000,0.090825,0.109960,0.172794,1.5137,1.8327,0.6852,0.8438,0.7431,0.3500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9239,C,0.6002,0.8120,0.9221,0.185304,0.3500,1.0000,10.00,0.078543,1.0000,0.8201,0,0,0,0.0,-1.0,-0.060000,0.003720,0.060756,2
HYPEUSDT,240,-1,0.6121,0.3391,0.4672,27.896000,0.060000,0.029811,0.055647,0.087445,0.4968,0.9274,0.4404,0.9074,0.5809,0.6500,1.0000,0.8391,0.3391,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8469,D,0.6121,0.4853,0.7581,0.169459,0.4404,0.1281,10.20,0.039748,1.0000,0.8254,0,0,0,0.0,-1.0,-0.060000,0.010252,0.072914,5
DYDXUSDT,240,-1,0.6384,0.3084,0.4591,0.198000,0.060000,0.031356,0.058531,0.091977,0.5226,0.9755,0.4290,0.8946,0.7952,0.6500,1.0000,0.8084,0.3084,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8473,D,0.6384,0.4796,0.5395,0.175075,0.4290,0.1507,10.64,0.041808,1.0000,0.8373,0,0,0,0.0,-1.0,-0.060000,0.015152,0.070707,6
MOVEUSDT,240,-1,0.6517,0.3217,0.4710,0.041440,0.060000,0.025000,0.045000,0.068063,0.4167,0.7500,0.4340,0.9028,0.8276,0.6500,1.0000,0.8217,0.3217,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8441,D,0.6517,0.4807,0.5244,0.180702,0.4340,0.1492,10.86,0.030938,1.0000,0.8433,1,0,0,1.0,1.0,0.017800,0.047297,0.000241,6
MAGICUSDT,240,1,0.5831,0.2755,0.3988,0.113900,0.060000,0.044109,0.082336,0.129385,0.7351,1.3723,0.4168,0.8942,0.7885,0.3500,1.0000,0.7755,0.2755,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7931,D,0.5831,0.4661,0.5286,0.233211,0.3500,0.1233,9.72,0.058812,1.0000,0.8124,1,1,0,1.0,2.0,0.051650,0.105356,0.002634,3
MOVEUSDT,240,-1,0.6279,0.3155,0.4654,0.040760,0.060000,0.025000,0.045000,0.068997,0.4167,0.7500,0.4317,0.8566,0.7835,0.6500,1.0000,0.8155,0.3155,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8448,D,0.6279,0.5039,0.5509,0.161620,0.4317,0.1499,10.47,0.031362,1.0000,0.8326,1,1,1,1.0,3.0,0.033400,0.072620,0.016192,8
ZENUSDT,240,1,0.5533,0.1922,0.3408,9.512000,0.056201,0.117886,0.119886,0.121886,2.0976,2.1332,0.3860,0.8434,0.8615,0.3500,1.0000,0.6922,0.1922,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9001,C,0.5533,0.4577,0.4481,0.242659,0.3500,0.1486,9.84,0.045129,1.0000,0.7990,0,0,0,0.0,-1.0,-0.056201,0.019975,0.067178,4
KITEUSDT,240,-1,0.5938,0.3007,0.4521,0.078070,0.060000,0.032740,0.061115,0.096038,0.5457,1.0186,0.4262,0.7701,0.7599,0.6500,1.0000,0.8007,0.3007,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8507,D,0.5938,0.5534,0.5608,0.138379,0.4262,0.1514,9.90,0.043653,1.0000,0.8172,0,0,0,0.0,-1.0,-0.060000,0.004355,0.064686,1
KITEUSDT,240,-1,0.5821,0.1641,0.3056,0.079230,0.060000,0.033601,0.062722,0.098562,0.5600,1.0454,0.3756,0.9028,0.7656,0.6500,1.0000,0.6641,0.1641,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8062,D,0.5821,0.4160,0.4906,0.193873,0.3756,0.1415,9.70,0.044801,1.0000,0.8119,0,0,0,0.0,-1.0,-0.060000,0.030039,0.073962,9
BTRUSDT,240,-1,0.5546,0.1754,0.2985,0.028700,0.060000,0.034312,0.064049,0.100648,0.5719,1.0675,0.3798,0.8492,0.6688,0.6500,1.0000,0.6754,0.1754,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8109,D,0.5546,0.4472,0.5678,0.167600,0.3798,0.1230,9.24,0.045749,1.0000,0.7996,1,1,0,1.0,2.0,0.040163,0.081882,0.015331,5
MAGICUSDT,240,1,0.5584,0.3705,0.4846,0.116400,0.060000,0.045913,0.085705,0.134679,0.7652,1.4284,0.4520,0.7058,0.7755,0.3500,1.0000,0.8705,0.3705,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8228,D,0.5584,0.6405,0.5829,0.175338,0.3500,0.1141,9.31,0.061218,1.0000,0.8013,0,0,0,0.0,-1.0,-0.060000,0.010309,0.087629,2
FETUSDT,240,1,0.5730,0.2211,0.3735,0.252300,0.060000,0.035641,0.051554,0.081014,0.5940,0.8592,0.3967,0.8726,0.8698,0.3500,1.0000,0.7211,0.2211,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7677,D,0.5730,0.4546,0.4561,0.249455,0.3500,0.1524,9.55,0.036824,1.0000,0.8079,0,0,0,0.0,-1.0,-0.060000,0.001982,0.077685,1
XLMUSDT,240,-1,0.5559,0.1496,0.2631,0.239650,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.3702,0.8704,0.6977,0.6500,1.0000,0.6496,0.1496,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7937,D,0.5559,0.4253,0.5306,0.179665,0.3702,0.1135,9.27,0.024474,1.0000,0.8002,1,0,0,1.0,1.0,0.017800,0.029585,0.034717,12
TRUMPUSDT,240,-1,0.5801,0.2896,0.4223,5.609000,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.4221,0.8169,0.6375,0.6500,1.0000,0.7896,0.2896,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8347,D,0.5801,0.5167,0.6621,0.140202,0.4221,0.1327,9.67,0.018610,1.0000,0.8111,1,1,0,1.0,2.0,0.028902,0.046176,0.018185,24
TRUMPUSDT,240,-1,0.5686,0.2319,0.3646,5.648000,0.059664,0.025000,0.045000,0.065000,0.4190,0.7542,0.4007,0.7929,0.7192,0.6500,1.0000,0.7319,0.2319,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8232,D,0.5686,0.5054,0.5572,0.147487,0.4007,0.1327,9.53,0.017055,1.0000,0.8059,1,1,0,1.0,2.0,0.028903,0.052762,0.011154,22
LAUSDT,240,-1,0.5761,0.2602,0.3938,0.337400,0.060000,0.025000,0.045286,0.071164,0.4167,0.7548,0.4112,0.8883,0.5632,0.6500,1.0000,0.7602,0.2602,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8104,D,0.5761,0.4629,0.7302,0.172803,0.4112,0.1336,9.60,0.032347,1.0000,0.8093,1,1,0,1.0,2.0,0.028960,0.067576,0.034381,8
CLOUSDT,240,-1,0.5907,0.2418,0.3648,0.342600,0.060000,0.058253,0.108738,0.170875,0.9709,1.8123,0.4044,0.8749,0.6969,0.6500,1.0000,0.7418,0.2418,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8538,D,0.5907,0.4622,0.5802,0.168045,0.4044,0.1230,9.84,0.077670,1.0000,0.8158,1,1,0,1.0,2.0,0.068256,0.122884,0.009340,12
HYPEUSDT,240,-1,0.5867,0.2446,0.3982,27.525000,0.060000,0.028871,0.053893,0.084689,0.4812,0.8982,0.4054,0.8931,0.6428,0.6500,1.0000,0.7446,0.2446,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8295,D,0.5867,0.4539,0.6307,0.172465,0.4054,0.1536,9.78,0.038495,1.0000,0.8140,0,0,0,0.0,-1.0,-0.060000,0.004142,0.061617,2
MORPHOUSDT,240,-1,0.6160,0.2913,0.4239,1.196900,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.4227,0.8812,0.7287,0.6500,1.0000,0.7913,0.2913,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8358,D,0.6160,0.4797,0.5801,0.165546,0.4227,0.1326,10.27,0.027785,1.0000,0.8272,1,1,1,1.0,3.0,0.033000,0.081878,0.057983,16
MMTUSDT,240,-1,0.5828,0.2650,0.4185,0.202700,0.060000,0.026468,0.049406,0.077638,0.4411,0.8234,0.4130,0.8488,0.6496,0.6500,1.0000,0.7650,0.2650,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8276,D,0.5828,0.4865,0.6357,0.154399,0.4130,0.1535,9.71,0.035290,1.0000,0.8123,0,0,0,0.0,-1.0,-0.060000,0.010853,0.118895,5
LAUSDT,240,-1,0.5855,0.2637,0.3973,0.337400,0.060000,0.025000,0.045000,0.070133,0.4167,0.7500,0.4125,0.8892,0.6059,0.6500,1.0000,0.7637,0.2637,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8173,D,0.5855,0.4639,0.6808,0.169649,0.4125,0.1336,9.76,0.031879,1.0000,0.8135,1,1,0,1.0,2.0,0.028903,0.067576,0.034381,7
JELLYJELLYUSDT,240,1,0.5674,0.3702,0.4844,0.063970,0.060000,0.108535,0.202598,0.318368,1.8089,3.3766,0.4519,0.9072,0.8461,0.3500,1.0000,0.8702,0.3702,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8820,D,0.5674,0.4982,0.5342,0.241508,0.3500,0.1142,9.46,0.144713,1.0000,0.8053,1,1,1,1.0,3.0,0.148331,0.524152,0.010943,4
LAUSDT,240,-1,0.6037,0.2280,0.3809,0.341400,0.060000,0.025000,0.045000,0.070620,0.4167,0.7500,0.3993,0.8812,0.7855,0.6500,1.0000,0.7280,0.2280,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8180,D,0.6037,0.4531,0.5083,0.181205,0.3993,0.1529,10.06,0.032100,1.0000,0.8217,1,1,0,1.0,2.0,0.028902,0.078500,0.012009,7
LAUSDT,240,-1,0.5681,0.1263,0.2506,0.343000,0.060000,0.025000,0.045000,0.069943,0.4167,0.7500,0.3616,0.8684,0.8197,0.6500,1.0000,0.6263,0.1263,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7870,D,0.5681,0.4164,0.4411,0.198222,0.3616,0.1242,9.47,0.031792,1.0000,0.8056,1,1,0,1.0,2.0,0.028902,0.082799,0.000875,6
LDOUSDT,240,1,0.5662,0.2180,0.3701,0.618800,0.050493,0.044162,0.045000,0.067416,0.8746,0.8912,0.3956,0.8657,0.8486,0.3500,1.0000,0.7180,0.2180,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7855,D,0.5662,0.4569,0.4661,0.242789,0.3500,0.1521,11.21,0.030644,1.0000,0.8048,0,0,0,0.0,-1.0,-0.050493,0.011797,0.061571,1
0GUSDT,240,-1,0.5586,0.2481,0.3815,0.913500,0.060000,0.025000,0.045338,0.071246,0.4167,0.7556,0.4067,0.8887,0.4909,0.6500,1.0000,0.7481,0.2481,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7943,D,0.5586,0.4576,0.8284,0.183560,0.4067,0.1334,9.31,0.032384,1.0000,0.8014,1,1,0,1.0,2.0,0.028970,0.047510,0.020252,3
GPSUSDT,240,-1,0.5549,0.1742,0.2969,0.005467,0.060000,0.025000,0.045000,0.068385,0.4167,0.7500,0.3793,0.9032,0.5915,0.6500,1.0000,0.6742,0.1742,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7890,D,0.5549,0.4200,0.6413,0.186659,0.3793,0.1227,9.25,0.031084,1.0000,0.7997,0,0,0,0.0,-1.0,-0.060000,0.001280,0.067313,8
0GUSDT,240,-1,0.5603,0.2760,0.4291,0.897600,0.060000,0.025000,0.045593,0.071647,0.4167,0.7599,0.4170,0.6859,0.7527,0.6500,1.0000,0.7760,0.2760,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8337,D,0.5603,0.6080,0.5541,0.126367,0.4170,0.1531,9.34,0.032567,1.0000,0.8021,0,0,0,0.0,-1.0,-0.060000,0.010584,0.060272,2
TRXUSDT,240,-1,0.5865,1.0000,0.0000,0.272080,0.045493,0.025000,0.045000,0.065000,0.5495,0.9892,0.6852,0.8095,0.4902,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8765,D,0.5865,0.8464,1.3978,0.113943,0.4902,1.0000,12.89,0.006709,1.0000,0.8139,0,0,0,0.0,-1.0,-0.045493,0.006395,0.050978,48
ARCUSDT,240,-1,0.5895,1.0000,0.0000,0.029320,0.060000,0.033355,0.062263,0.097842,0.5559,1.0377,0.6852,0.9288,0.3288,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8121,D,0.5895,0.7377,2.0840,0.213399,0.3288,1.0000,9.83,0.044474,1.0000,0.8153,0,0,0,0.0,-1.0,-0.060000,0.026944,0.115621,8
MORPHOUSDT,240,-1,0.5712,0.2331,0.3659,1.142200,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.4012,0.8584,0.6325,0.6500,1.0000,0.7331,0.2331,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8147,D,0.5712,0.4673,0.6343,0.161892,0.4012,0.1327,9.52,0.028135,1.0000,0.8070,1,0,0,1.0,1.0,0.017800,0.041849,0.034670,11
MOODENGUSDT,240,-1,0.5541,0.1426,0.2413,0.080610,0.060000,0.036764,0.070468,0.110735,0.6127,1.1745,0.3676,0.8804,0.6867,0.6500,1.0000,0.6426,0.1426,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8021,D,0.5541,0.4175,0.5353,0.183120,0.3676,0.0987,9.23,0.050334,1.0000,0.7993,1,1,0,1.0,2.0,0.043408,0.079891,0.005458,6
TRXUSDT,240,-1,0.5510,0.1781,0.3236,0.273850,0.038714,0.025000,0.045000,0.065000,0.6458,1.1624,0.3808,0.8957,0.9147,0.6500,1.0000,0.6781,0.1781,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7806,D,0.5510,0.4251,0.4163,0.217004,0.3808,0.1455,14.23,0.006596,1.0000,0.7979,0,0,0,0.0,-1.0,-0.038714,0.001826,0.044185,44
SIRENUSDT,240,-1,0.5516,0.1366,0.2666,0.075100,0.060000,0.027783,0.051862,0.081497,0.4631,0.8644,0.3654,0.8680,0.7040,0.6500,1.0000,0.6366,0.1366,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7930,D,0.5516,0.4210,0.5190,0.181249,0.3654,0.1300,9.19,0.037044,1.0000,0.7982,1,1,0,1.0,2.0,0.032502,0.053129,0.013049,5
TRXUSDT,240,-1,0.5521,0.1552,0.2935,0.274520,0.036135,0.025000,0.045000,0.065000,0.6919,1.2453,0.3723,0.7198,0.8903,0.6500,1.0000,0.6552,0.1552,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8037,D,0.5521,0.5172,0.4182,0.186727,0.3723,0.1383,15.28,0.006432,1.0000,0.7985,0,0,0,0.0,-1.0,-0.036135,0.002259,0.041636,43
MORPHOUSDT,240,-1,0.5636,0.2531,0.3867,1.103900,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.4086,0.8889,0.5081,0.6500,1.0000,0.7531,0.2531,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7989,D,0.5636,0.4596,0.8041,0.180481,0.4086,0.1336,9.39,0.025649,1.0000,0.8036,0,0,0,0.0,-1.0,-0.060000,0.008606,0.070568,6
MEUSDT,240,-1,0.5779,1.0000,0.0000,0.261100,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.6852,0.8849,0.3276,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8070,D,0.5779,0.7743,2.0918,0.199808,0.3276,1.0000,9.63,0.027574,1.0000,0.8101,1,1,1,1.0,3.0,0.033000,0.090387,0.004979,6
MORPHOUSDT,240,-1,0.6086,0.2708,0.4043,1.122300,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.4151,0.8804,0.7293,0.6500,1.0000,0.7708,0.2708,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8299,D,0.6086,0.4715,0.5692,0.168183,0.4151,0.1335,10.14,0.025508,1.0000,0.8239,0,0,0,0.0,-1.0,-0.060000,0.024860,0.104250,6
HUSDT,240,1,0.5866,0.2948,0.4172,0.066950,0.046436,0.325646,0.327646,0.329646,7.0129,7.0559,0.4240,0.8938,0.7722,0.3500,1.0000,0.7948,0.2948,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9541,C,0.5866,0.4744,0.5491,0.228605,0.3500,0.1225,12.63,0.084428,1.0000,0.8140,0,0,0,0.0,-1.0,-0.046436,0.133981,0.055863,11
MEUSDT,240,-1,0.5623,1.0000,0.0000,0.256400,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.6852,0.8860,0.2354,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7747,D,0.5623,0.7733,2.9111,0.236495,0.2354,1.0000,9.37,0.027996,1.0000,0.8030,1,1,1,1.0,3.0,0.033000,0.098284,0.006240,6
HUSDT,240,1,0.5522,0.5495,0.6306,0.067540,0.045197,0.314066,0.316066,0.318066,6.9489,6.9931,0.5183,0.5812,0.7400,0.3500,1.0000,0.9505,0.5495,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0009,C,0.5522,0.8919,0.7004,0.139696,0.3500,0.0811,12.22,0.082176,1.0000,0.7985,0,0,0,0.0,-1.0,-0.045197,0.124075,0.064110,10
GPSUSDT,240,-1,0.5964,1.0000,0.0000,0.005366,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.6852,0.8892,0.4278,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8403,D,0.5964,0.7706,1.6017,0.163679,0.4278,1.0000,9.94,0.025494,1.0000,0.8184,1,1,1,1.0,3.0,0.033000,0.082930,0.025718,6
ALGOUSDT,240,-1,0.6216,1.0000,0.0000,0.118800,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.6852,0.8891,0.5736,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8843,D,0.6216,0.7707,1.1946,0.116676,0.5736,1.0000,10.36,0.020287,1.0000,0.8297,1,1,0,1.0,2.0,0.028903,0.063973,0.026936,9
ROSEUSDT,240,-1,0.6005,1.0000,0.0000,0.011740,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.6852,0.8953,0.4427,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8445,D,0.6005,0.7653,1.5479,0.160518,0.4427,1.0000,10.01,0.023553,1.0000,0.8202,1,1,0,1.0,2.0,0.028902,0.062181,0.057922,9
MORPHOUSDT,240,-1,0.5977,0.2702,0.4037,1.112300,0.060000,0.025000,0.045000,0.065000,0.4167,0.7500,0.4149,0.8436,0.7275,0.6500,1.0000,0.7702,0.2702,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8320,D,0.5977,0.4918,0.5703,0.156866,0.4149,0.1335,9.96,0.025671,1.0000,0.8190,0,0,0,0.0,-1.0,-0.060000,0.016093,0.062483,4
