symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
AXSUSDT,5,-1,0.6442,0.3261,0.4686,1.325000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4356,0.8265,0.8942,0.6500,1.0000,0.8261,0.3261,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9075,C,0.6442,0.5270,0.4871,0.177578,0.4356,0.1425,80.52,0.003348,1.0000,0.8399,1,0,0,1.0,1.0,0.003940,0.006038,0.002264,9
IPUSDT,5,-1,0.6281,0.2197,0.3652,1.128000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3962,0.8872,0.9268,0.6500,1.0000,0.7197,0.2197,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8743,D,0.6281,0.4466,0.4275,0.212358,0.3962,0.1455,78.51,0.003204,1.0000,0.8326,1,1,0,1.0,2.0,0.006161,0.015071,0.005319,38
ADAUSDT,5,-1,0.6315,0.2509,0.3979,0.281600,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4077,0.8610,0.9209,0.6500,1.0000,0.7509,0.2509,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8839,D,0.6315,0.4736,0.4428,0.201382,0.4077,0.1470,78.93,0.002814,1.0000,0.8342,1,0,0,1.0,1.0,0.003940,0.007812,0.005327,32
LTCUSDT,5,-1,0.6072,0.2136,0.3585,54.000000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3939,0.8199,0.9259,0.6500,1.0000,0.7136,0.2136,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8713,D,0.6072,0.4804,0.4255,0.200970,0.3939,0.1448,75.90,0.002416,1.0000,0.8232,1,1,0,1.0,2.0,0.006161,0.011296,0.002963,41
AVAXUSDT,5,-1,0.6316,0.2970,0.4423,9.051000,0.007994,0.005200,0.010500,0.017000,0.6505,1.3134,0.4248,0.8189,0.8945,0.6500,1.0000,0.7970,0.2970,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8988,D,0.6316,0.5187,0.4749,0.180386,0.4248,0.1453,79.01,0.002420,1.0000,0.8342,1,1,0,1.0,2.0,0.006160,0.012927,0.001547,41
HYPEUSDT,5,-1,0.6100,0.4076,0.5374,28.990000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4658,0.6169,0.8871,0.6500,1.0000,0.9076,0.4076,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9096,C,0.6100,0.7550,0.5250,0.150961,0.4658,0.1299,76.25,0.003954,1.0000,0.8245,1,0,0,1.0,1.0,0.003940,0.005381,0.005864,8
DASHUSDT,5,-1,0.6069,0.1992,0.3420,37.360001,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3886,0.8723,0.8758,0.6500,1.0000,0.6992,0.1992,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8716,D,0.6069,0.4455,0.4437,0.199995,0.3886,0.1428,75.87,0.003635,1.0000,0.8231,1,1,1,1.0,3.0,0.007440,0.017131,0.004818,37
USELESSUSDT,5,-1,0.6111,0.1572,0.2963,0.050900,0.008000,0.007031,0.013125,0.020625,0.8789,1.6406,0.3730,0.9046,0.9410,0.6500,1.0000,0.6572,0.1572,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8679,D,0.6111,0.4124,0.3964,0.228116,0.3730,0.1391,76.39,0.009375,1.0000,0.8250,0,0,0,0.0,-1.0,-0.008000,0.006090,0.011002,6
APTUSDT,5,-1,0.6501,0.2507,0.3978,0.906000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4077,0.9136,0.9428,0.6500,1.0000,0.7507,0.2507,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8824,D,0.6501,0.4462,0.4324,0.217531,0.4077,0.1470,81.26,0.003063,1.0000,0.8425,1,1,0,1.0,2.0,0.006161,0.012141,0.003090,14
ONDOUSDT,5,-1,0.6052,0.1728,0.3097,0.272900,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3788,0.8593,0.9419,0.6500,1.0000,0.6728,0.1728,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8585,D,0.6052,0.4409,0.4022,0.217544,0.3788,0.1369,75.66,0.003198,1.0000,0.8224,1,0,0,1.0,1.0,0.003940,0.005863,0.001832,7
ARBUSDT,5,-1,0.6324,0.4091,0.5387,0.112200,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4663,0.9041,0.9268,0.6500,1.0000,0.9091,0.4091,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8947,D,0.6324,0.5158,0.5032,0.190221,0.4663,0.1296,79.05,0.003290,1.0000,0.8346,1,1,1,1.0,3.0,0.007440,0.017825,0.004456,29
LINKUSDT,5,-1,0.6368,0.2716,0.4183,8.798000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4154,0.8496,0.9257,0.6500,1.0000,0.7716,0.2716,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8894,D,0.6368,0.4889,0.4487,0.197737,0.4154,0.1468,79.61,0.002437,1.0000,0.8366,1,0,0,1.0,1.0,0.003940,0.009093,0.002614,15
ENAUSDT,5,-1,0.6319,0.2208,0.3664,0.119800,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3966,0.8777,0.9600,0.6500,1.0000,0.7208,0.2208,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8717,D,0.6319,0.4518,0.4131,0.219074,0.3966,0.1456,78.99,0.003472,1.0000,0.8344,1,1,1,1.0,3.0,0.007440,0.018364,0.003339,26
AVAXUSDT,5,-1,0.6676,0.3318,0.4736,9.051000,0.007976,0.005200,0.010500,0.017000,0.6520,1.3165,0.4377,0.8926,0.9073,0.6500,1.0000,0.8318,0.3318,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9089,C,0.6676,0.4904,0.4824,0.193287,0.4377,0.1418,83.70,0.002358,1.0000,0.8504,1,1,0,1.0,2.0,0.006160,0.012927,0.001547,40
AXSUSDT,5,-1,0.6187,0.2038,0.3473,1.324000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3903,0.8898,0.9049,0.6500,1.0000,0.7038,0.2038,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8710,D,0.6187,0.4386,0.4313,0.209838,0.3903,0.1435,77.34,0.003327,1.0000,0.8284,1,0,0,1.0,1.0,0.003940,0.005287,0.003021,7
CAKEUSDT,5,-1,0.6633,0.2904,0.4362,1.301500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4224,0.9108,0.9378,0.6500,1.0000,0.7904,0.2904,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8946,D,0.6633,0.4638,0.4504,0.210299,0.4224,0.1458,82.91,0.002350,1.0000,0.8485,1,0,0,1.0,1.0,0.003940,0.005225,0.002075,14
ETCUSDT,5,-1,0.6385,0.2449,0.3918,8.667000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4055,0.8906,0.9265,0.6500,1.0000,0.7449,0.2449,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8818,D,0.6385,0.4553,0.4377,0.209497,0.4055,0.1469,79.81,0.002101,1.0000,0.8373,1,1,0,1.0,2.0,0.006161,0.015692,0.002885,41
IPUSDT,5,-1,0.6145,0.4288,0.5547,1.128000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4736,0.6107,0.8841,0.6500,1.0000,0.9288,0.4288,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9144,C,0.6145,0.7756,0.5357,0.147784,0.4736,0.1259,76.81,0.003007,1.0000,0.8265,1,1,0,1.0,2.0,0.006161,0.015071,0.005319,36
APTUSDT,5,-1,0.6820,0.4299,0.5556,0.905800,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4740,0.8052,0.9328,0.6500,1.0000,0.9299,0.4299,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9323,C,0.6820,0.5887,0.5082,0.171645,0.4740,0.1256,85.25,0.003042,1.0000,0.8569,1,1,0,1.0,2.0,0.006160,0.011923,0.003312,13
FILUSDT,5,-1,0.6025,0.1469,0.2743,0.960000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3692,0.8864,0.9426,0.6500,1.0000,0.6469,0.1469,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8508,D,0.6025,0.4165,0.3917,0.226357,0.3692,0.1274,75.32,0.002999,1.0000,0.8211,1,0,0,1.0,1.0,0.003940,0.005208,0.002083,14
AVAXUSDT,5,-1,0.6297,0.5344,0.6389,9.047000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5128,0.5924,0.8831,0.6500,1.0000,0.9656,0.5344,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9305,C,0.6297,0.8655,0.5806,0.137966,0.5128,0.1044,78.71,0.002324,1.0000,0.8334,1,1,0,1.0,2.0,0.006161,0.012490,0.001990,39
CAKEUSDT,5,-1,0.6177,0.1669,0.3020,1.302200,0.007813,0.005200,0.010500,0.017000,0.6656,1.3439,0.3766,0.9068,0.9531,0.6500,1.0000,0.6669,0.1669,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8571,D,0.6177,0.4154,0.3952,0.230210,0.3766,0.1351,79.06,0.002274,1.0000,0.8280,1,0,0,1.0,1.0,0.003940,0.005759,0.001536,13
USELESSUSDT,5,-1,0.6259,0.2879,0.4403,0.050840,0.008000,0.006958,0.012988,0.020410,0.8698,1.6236,0.4215,0.7844,0.9333,0.6500,1.0000,0.7879,0.2879,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9038,C,0.6259,0.5373,0.4516,0.188150,0.4215,0.1524,78.24,0.009277,1.0000,0.8317,0,0,0,0.0,-1.0,-0.008000,0.004721,0.012195,5
GALAUSDT,5,-1,0.6768,0.3566,0.4950,0.004000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4469,0.8921,0.9091,0.6500,1.0000,0.8566,0.3566,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9159,C,0.6768,0.5009,0.4916,0.190237,0.4469,0.1384,84.60,0.004599,1.0000,0.8546,1,0,0,1.0,1.0,0.003940,0.010000,0.005000,34
APTUSDT,5,-1,0.6106,0.2507,0.3978,0.906800,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4077,0.7699,0.9448,0.6500,1.0000,0.7507,0.2507,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8775,D,0.6106,0.5295,0.4315,0.195301,0.4077,0.1470,76.32,0.002987,1.0000,0.8248,1,1,0,1.0,2.0,0.006161,0.013013,0.002206,13
ETHUSDT,5,-1,0.6457,0.2997,0.4449,1987.099976,0.007105,0.005989,0.010500,0.017000,0.8429,1.4779,0.4258,0.8242,0.9559,0.6500,1.0000,0.7997,0.2997,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9153,C,0.6457,0.5166,0.4455,0.198611,0.4258,0.1451,90.88,0.002596,1.0000,0.8406,1,0,0,1.0,1.0,0.004492,0.008465,0.000584,12
BNBUSDT,5,-1,0.6585,0.3324,0.4741,615.840027,0.003800,0.005200,0.010500,0.017000,1.3684,2.7631,0.4379,0.8058,0.9887,0.6500,1.0000,0.8324,0.3324,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9734,C,0.6585,0.5435,0.4429,0.202486,0.4379,0.1417,173.29,0.001916,1.0000,0.8463,1,1,0,1.0,2.0,0.006161,0.013494,0.001802,39
ONDOUSDT,5,-1,0.6149,0.3327,0.4743,0.272600,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4380,0.9187,0.9481,0.6500,1.0000,0.8327,0.3327,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8721,D,0.6149,0.4768,0.4620,0.208883,0.4380,0.1417,76.86,0.003182,1.0000,0.8267,1,0,0,1.0,1.0,0.003940,0.006603,0.002935,11
SOLUSDT,5,-1,0.6454,0.3210,0.4449,83.300003,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4337,0.9320,0.7521,0.6500,1.0000,0.8210,0.3210,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9164,C,0.6454,0.4654,0.5767,0.180064,0.4337,0.1238,80.68,0.003189,1.0000,0.8404,1,0,0,1.0,1.0,0.003940,0.006963,0.000240,3
PENGUUSDT,5,-1,0.6284,0.2448,0.3917,0.007089,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4055,0.8602,0.9177,0.6500,1.0000,0.7448,0.2448,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8823,D,0.6284,0.4714,0.4418,0.201265,0.4055,0.1469,78.55,0.003705,1.0000,0.8328,1,0,0,1.0,1.0,0.003940,0.005784,0.004514,9
DASHUSDT,5,-1,0.6143,0.3671,0.5039,37.189999,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4508,0.6787,0.8859,0.6500,1.0000,0.8671,0.3671,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9089,C,0.6143,0.6642,0.5088,0.154179,0.4508,0.1368,76.79,0.003355,1.0000,0.8264,0,0,0,0.0,-1.0,-0.008000,0.000000,0.008605,10
LINKUSDT,5,-1,0.6266,0.4580,0.5600,8.771000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4844,0.9145,0.7915,0.6500,1.0000,0.9580,0.4580,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9126,C,0.6266,0.5297,0.6120,0.160432,0.4844,0.1021,78.33,0.002625,1.0000,0.8320,1,0,0,1.0,1.0,0.003940,0.006043,0.001482,8
XLMUSDT,5,-1,0.6432,0.2484,0.3954,0.165750,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4068,0.9047,0.9241,0.6500,1.0000,0.7484,0.2484,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8830,D,0.6432,0.4497,0.4403,0.211373,0.4068,0.1470,80.41,0.002447,1.0000,0.8395,1,0,0,1.0,1.0,0.003940,0.007602,0.002353,24
COMPUSDT,5,-1,0.7067,0.4707,0.5703,18.410000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4892,0.9101,0.8280,0.6500,1.0000,0.9707,0.4707,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9513,C,0.7067,0.5375,0.5908,0.162771,0.4892,0.0996,88.33,0.003231,1.0000,0.8680,1,1,1,1.0,3.0,0.007440,0.020098,0.001630,21
FARTCOINUSDT,5,-1,0.6011,0.1689,0.3119,0.195100,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3774,0.8713,0.9094,0.6500,1.0000,0.6689,0.1689,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8601,D,0.6011,0.4331,0.4150,0.211983,0.3774,0.1430,75.14,0.005269,1.0000,0.8205,1,1,0,1.0,2.0,0.006161,0.012814,0.000513,9
IPUSDT,5,-1,0.6456,0.2507,0.3978,1.127000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4077,0.9041,0.9328,0.6500,1.0000,0.7507,0.2507,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8831,D,0.6456,0.4509,0.4370,0.213063,0.4077,0.1470,80.70,0.003049,1.0000,0.8405,1,1,0,1.0,2.0,0.006161,0.014197,0.006211,30
XRPUSDT,5,-1,0.6160,0.3104,0.4545,1.467200,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4298,0.7280,0.9228,0.6500,1.0000,0.8104,0.3104,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8937,D,0.6160,0.5904,0.4657,0.176612,0.4298,0.1442,77.00,0.002463,1.0000,0.8272,1,0,0,1.0,1.0,0.003940,0.006679,0.002454,9
APEUSDT,5,-1,0.6058,0.1525,0.2823,0.126300,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3713,0.9013,0.9261,0.6500,1.0000,0.6525,0.1525,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8538,D,0.6058,0.4120,0.4009,0.224502,0.3713,0.1298,75.72,0.002682,1.0000,0.8226,1,0,0,1.0,1.0,0.003940,0.009501,0.000000,6
GALAUSDT,5,-1,0.6042,0.1780,0.3163,0.004000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3807,0.8751,0.9014,0.6500,1.0000,0.6780,0.1780,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8635,D,0.6042,0.4351,0.4224,0.209536,0.3807,0.1383,75.53,0.004615,1.0000,0.8219,1,0,0,1.0,1.0,0.003940,0.010000,0.005000,29
BNBUSDT,5,-1,0.6767,0.2997,0.4449,615.200012,0.003800,0.005200,0.010500,0.017000,1.3684,2.7631,0.4258,0.9228,0.9725,0.6500,1.0000,0.7997,0.2997,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9699,C,0.6767,0.4614,0.4379,0.220362,0.4258,0.1451,178.08,0.002020,1.0000,0.8545,1,1,0,1.0,2.0,0.006161,0.012468,0.002845,34
SOLUSDT,5,-1,0.6234,0.2901,0.4164,83.099998,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4223,0.7702,0.9368,0.6500,1.0000,0.7901,0.2901,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8998,D,0.6234,0.5483,0.4507,0.187447,0.4223,0.1262,77.92,0.003469,1.0000,0.8305,1,0,0,1.0,1.0,0.003940,0.010349,0.002166,7
AXSUSDT,5,-1,0.6918,0.3822,0.5165,1.320000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4564,0.9021,0.9235,0.6500,1.0000,0.8822,0.3822,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9223,C,0.6918,0.5059,0.4941,0.192559,0.4564,0.1343,86.47,0.003308,1.0000,0.8613,0,0,0,0.0,-1.0,-0.008000,0.000758,0.008333,8
XRPUSDT,5,-1,0.6486,0.4299,0.5556,1.466200,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4740,0.7259,0.8822,0.6500,1.0000,0.9299,0.4299,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9321,C,0.6486,0.6530,0.5374,0.146848,0.4740,0.1256,81.07,0.002522,1.0000,0.8419,1,0,0,1.0,1.0,0.003940,0.006002,0.002183,7
BNBUSDT,5,-1,0.6689,0.2997,0.4449,615.440002,0.003800,0.005200,0.010500,0.017000,1.3684,2.7631,0.4258,0.9004,0.9645,0.6500,1.0000,0.7997,0.2997,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9704,C,0.6689,0.4729,0.4415,0.213798,0.4258,0.1451,176.02,0.002032,1.0000,0.8510,1,1,0,1.0,2.0,0.006161,0.012853,0.002454,35
COMPUSDT,5,-1,0.6515,0.4787,0.5767,18.400000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4921,0.7275,0.8127,0.6500,1.0000,0.9787,0.4787,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9537,C,0.6515,0.6765,0.6055,0.118010,0.4921,0.0980,81.44,0.003234,1.0000,0.8432,1,1,1,1.0,3.0,0.007440,0.019565,0.002174,20
APEUSDT,5,-1,0.6239,0.2784,0.4052,0.126000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4179,0.9116,0.7502,0.6500,1.0000,0.7784,0.2784,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8956,D,0.6239,0.4585,0.5571,0.178967,0.4179,0.1268,77.99,0.002723,1.0000,0.8308,1,0,0,1.0,1.0,0.003940,0.007143,0.002381,7
NEARUSDT,5,-1,0.6239,0.2247,0.3706,1.040000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3980,0.8862,0.8952,0.6500,1.0000,0.7247,0.2247,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8779,D,0.6239,0.4491,0.4446,0.203873,0.3980,0.1459,77.99,0.003369,1.0000,0.8308,1,0,0,1.0,1.0,0.003940,0.005769,0.001923,7
AVAXUSDT,5,-1,0.6917,0.3835,0.5176,9.035000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4569,0.9010,0.9226,0.6500,1.0000,0.8835,0.3835,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9228,C,0.6917,0.5071,0.4952,0.191908,0.4569,0.1341,86.47,0.002351,1.0000,0.8613,1,1,0,1.0,2.0,0.006161,0.011179,0.002878,33
XLMUSDT,5,-1,0.6024,0.1415,0.2665,0.165690,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3672,0.9057,0.9252,0.6500,1.0000,0.6415,0.1415,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8504,D,0.6024,0.4055,0.3969,0.226760,0.3672,0.1249,75.30,0.002493,1.0000,0.8211,1,0,0,1.0,1.0,0.003940,0.007242,0.001992,23
WLDUSDT,5,-1,0.6191,0.3331,0.4747,0.387500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4382,0.7293,0.8954,0.6500,1.0000,0.8331,0.3331,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9038,C,0.6191,0.6008,0.4894,0.164471,0.4382,0.1416,77.38,0.003136,1.0000,0.8286,1,1,0,1.0,2.0,0.006161,0.013677,0.006452,29
FILUSDT,5,-1,0.6225,0.2399,0.3867,0.959000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4037,0.8814,0.8637,0.6500,1.0000,0.7399,0.2399,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8843,D,0.6225,0.4580,0.4674,0.193667,0.4037,0.1468,77.81,0.003010,1.0000,0.8301,1,1,1,1.0,3.0,0.007440,0.017727,0.002086,27
COMPUSDT,5,-1,0.6346,0.4787,0.5767,18.389999,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4921,0.6813,0.7974,0.6500,1.0000,0.9787,0.4787,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9512,C,0.6346,0.7223,0.6171,0.109004,0.4921,0.0980,79.32,0.003316,1.0000,0.8356,1,1,1,1.0,3.0,0.007440,0.019032,0.001088,19
SOLUSDT,5,-1,0.6283,0.4170,0.5451,83.190002,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4693,0.6597,0.9002,0.6500,1.0000,0.9170,0.4170,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9275,C,0.6283,0.7113,0.5213,0.153140,0.4693,0.1281,78.53,0.003407,1.0000,0.8327,1,1,0,1.0,2.0,0.006161,0.011420,0.000601,6
ALGOUSDT,5,-1,0.6740,0.3437,0.4839,0.092900,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4421,0.8888,0.9236,0.6500,1.0000,0.8437,0.3437,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9112,C,0.6740,0.4974,0.4787,0.194891,0.4421,0.1402,84.24,0.003139,1.0000,0.8533,1,0,0,1.0,1.0,0.003940,0.005382,0.001076,6
XRPUSDT,5,-1,0.6416,0.4299,0.5556,1.466300,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4740,0.6846,0.9085,0.6500,1.0000,0.9299,0.4299,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9234,C,0.6416,0.6924,0.5218,0.154545,0.4740,0.1256,80.19,0.002571,1.0000,0.8387,1,0,0,1.0,1.0,0.003940,0.006070,0.000750,6
CRVUSDT,5,-1,0.6100,0.3255,0.4743,0.251000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4354,0.9053,0.9536,0.6500,1.0000,0.8255,0.3255,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8698,D,0.6100,0.4809,0.4566,0.208425,0.4354,0.1488,76.25,0.006202,1.0000,0.8245,1,1,0,1.0,2.0,0.006160,0.011952,0.007968,21
LINKUSDT,5,-1,0.6114,0.3002,0.4258,8.753000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4260,0.8939,0.6686,0.6500,1.0000,0.8002,0.3002,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8986,D,0.6114,0.4766,0.6371,0.165549,0.4260,0.1256,76.42,0.002720,1.0000,0.8251,1,1,0,1.0,2.0,0.006161,0.010968,0.004570,28
CLOUSDT,5,-1,0.6023,1.0000,0.0000,0.085570,0.008000,0.012021,0.022440,0.035263,1.5027,2.8050,0.6852,0.8966,0.4511,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9933,C,0.6023,0.7642,1.5190,0.158041,0.4511,1.0000,75.29,0.016028,1.0000,0.8210,0,0,0,0.0,-1.0,-0.008000,0.002220,0.015777,1
